"player","orapm","drapm","rapm","poss"
"Isaiah Mobley",-0.523317464745026,0.457305629661206,-0.0660118350838197,691
"Jaden McDaniels",0.101705056894885,-0.16843505596844,-0.0667299990735552,29298
"Jalen Slawson",0.00804634901216407,-0.0747896524698654,-0.0667433034577013,140
"Matt Hurt",-0.476559613549687,0.40674385611122,-0.069815757438467,455
"Luka Garza",0.3193392988,-0.391964541589262,-0.0726252427892617,2492
"Frank Kaminsky",0.015878522094599,-0.0914853804868665,-0.0756068583922675,966
"Jabari Smith Jr.",-0.24379707047719,0.163489497239373,-0.0803075732378174,27296
"Ben Simmons",1.05025965466842,-1.15418846383234,-0.103928809163916,10597
"Chima Moneke",-0.0672560751861738,-0.0419520201684244,-0.109208095354598,34
"Georges Niang",1.72346868422091,-1.84389662959109,-0.120427945370188,20727
"Kevin McCullar Jr.",-0.321287919339592,0.197467160930669,-0.123820758408923,124
"Isaiah Todd",-0.243656567615271,0.11776260010725,-0.125893967508021,268
"Greg Brown III",-0.553925655188923,0.421493776544615,-0.132431878644308,574
"Matas Buzelis",-0.400050075975202,0.258642370940704,-0.141407705034498,6572
"Gordon Hayward",-0.383646020028561,0.235368948534625,-0.148277071493936,11879
"Luke Travers",-0.0297893353348211,-0.124088167566304,-0.153877502901125,357
"Johnny Furphy",-1.22842133254602,1.07124348154709,-0.157177850998938,1621
"Jordan Walsh",-0.435027754159245,0.276635663459701,-0.158392090699544,1920
"Mason Jones",-0.410390531390585,0.25006895495215,-0.160321576438435,297
"Marcus Sasser",-0.413493983260207,0.251312988625349,-0.162180994634857,9040
"Victor Oladipo",-0.149680553882597,-0.0133598931395531,-0.16304044702215,4443
"Mfiondu Kabengele",-0.0830910858335475,-0.087078168339966,-0.170169254173514,143
"Santi Aldama",0.788084495192026,-0.960120603312809,-0.172036108120783,20775
"Trentyn Flowers",-0.384453729262933,0.20090862625779,-0.183545103005143,115
"Jalen Duren",1.07884390690028,-1.27178590885786,-0.192942001957581,22836
"Emanuel Miller",0.164138621097658,-0.359504809647325,-0.195366188549668,104
"Liam Robbins",-1.02528815229122,0.828847120123039,-0.196441032168177,239
"Raul Neto",-0.116304861373614,-0.0884055300399088,-0.204710391413522,1991
"Jonas Valanciunas",1.63249316147482,-1.84078492728216,-0.208291765807336,22387
"E.J. Liddell",0.339033623357447,-0.54872316820741,-0.209689544849963,326
"Yuri Collins",-0.157036864556196,-0.0539393316915243,-0.21097619624772,68
"Mamadi Diakite",-0.61561517440072,0.401266092752046,-0.214349081648674,775
"Micah Potter",-0.325416224723896,0.110169632478178,-0.215246592245718,3927
"Jack McVeigh",-0.797948473918783,0.581801082871382,-0.216147391047401,191
"Isaiah Thomas",-0.0840071737435165,-0.136041223467959,-0.220048397211476,76
"Vernon Carey Jr.",-0.342943764615335,0.121425537775584,-0.221518226839751,117
"Lester Quinones",-0.691604377522565,0.458814093555694,-0.232790283966872,2508
"Ricky Council IV",-0.034286371151672,-0.203750694881989,-0.238037066033661,6295
"Terrence Shannon Jr.",-0.940477712076177,0.69648433727405,-0.243993374802127,1432
"Alex Sarr",-0.332278242589799,0.0864626941599831,-0.245815548429816,7819
"Nikola Vucevic",0.689221985904189,-0.938442487402173,-0.249220501497983,31643
"AJ Griffin",0.046518753887169,-0.298702379023562,-0.252183625136393,6659
"Lindy Waters III",-0.37278118632784,0.117012240896067,-0.255768945431774,6551
"DeJon Jarreau",-0.418811420551301,0.159814702792045,-0.258996717759256,618
"Derrick Rose",-1.21458515777224,0.954540300017134,-0.260044857755102,3100
"Patrick Beverley",-0.676761868001329,0.416425837982896,-0.260336030018434,13444
"Alondes Williams",-0.324734033569005,0.0636686737885717,-0.261065359780434,108
"Trevor Keels",-0.196586435813366,-0.0666704490638499,-0.263256884877215,35
"Meyers Leonard",0.0970842429507246,-0.367796248006229,-0.270712005055504,470
"Tristen Newton",-0.438840540192235,0.162919468251697,-0.275921071940538,75
"Jared Butler",-0.448837568132249,0.169074184358929,-0.279763383773319,7098
"Kendall Brown",-0.772180545698216,0.490394766351766,-0.28178577934645,448
"Noah Vonleh",-0.0786684483305765,-0.208696354655031,-0.287364802985608,707
"James Bouknight",-0.586783410902942,0.296601535126016,-0.290181875776925,2458
"Stanley Johnson",0.219080251275522,-0.510483747712998,-0.291403496437476,1990
"Kira Lewis Jr.",-0.667072595347401,0.372954567595389,-0.294118027752012,2069
"Anton Watson",-0.0923535517946439,-0.204895748513479,-0.297249300308123,103
"Josh Giddey",1.16665094933541,-1.46475990568751,-0.298108956352101,27815
"Seth Lundy",-0.212536153987289,-0.0860576541113277,-0.298593808098616,212
"Otto Porter Jr.",-0.281591541238563,-0.017130766768068,-0.298722308006631,1343
"Terquavion Smith",0.0813173846097248,-0.38104598518057,-0.299728600570845,380
"Udonis Haslem",-0.122868849717479,-0.186424675203833,-0.309293524921312,302
"Nathan Knight",-0.087031513733821,-0.22781608020478,-0.3148475939386,1259
"Marques Bolden",-0.234811178428916,-0.0848065125431529,-0.319617690972068,493
"Jay Scrubb",-0.121002650666365,-0.202178402654686,-0.323181053321051,124
"Bobby Portis",0.382384186607401,-0.707320867932902,-0.324936681325502,21099
"Ochai Agbaji",-0.703249203044981,0.374540669312909,-0.328708533732072,19302
"Ronald Holland II",-0.039790326888011,-0.29337616166869,-0.3331664885567,5277
"Duncan Robinson",0.0418481304049326,-0.376804215343852,-0.33495608493892,17663
"Jordan Hall",-0.383049463138702,0.0459332181516865,-0.337116244987016,340
"Jonathan Kuminga",-0.953602714034871,0.616068762870583,-0.337533951164288,18786
"Miles Bridges",-0.088597241930997,-0.251650591957787,-0.340247833888784,18984
"Dylan Windler",-0.0832810462814199,-0.2570281005763,-0.34030914685772,482
"R.J. Hampton",-0.0952467187213177,-0.245845586362001,-0.341092305083319,3388
"Matt Ryan",-1.25560781202528,0.912001903658385,-0.343605908366899,3289
"Tyler Kolek",-1.1720363082129,0.824889049497847,-0.347147258715056,1250
"Danny Green",-0.179524444250358,-0.17222365250264,-0.351748096752998,646
"Christian Wood",-0.0897135546565778,-0.270388804181511,-0.360102358838089,10612
"Jahmi'us Ramsey",-0.558050244426578,0.197491192242031,-0.360559052184548,509
"Xavier Tillman",-1.3962652678108,1.0342440155436,-0.362021252267204,9898
"Chance Comanche",-0.0753213019869626,-0.289457305207542,-0.364778607194505,84
"Jesse Edwards",-0.103868059488393,-0.265730308796977,-0.36959836828537,20
"Ricky Rubio",-0.906578009717978,0.529375322955986,-0.377202686761992,2286
"Michael Carter-Williams",-0.132116133901765,-0.249193140840903,-0.381309274742668,177
"Cam Christie",-0.419910573533891,0.030223093031164,-0.389687480502727,239
"Adem Bona",-0.454840465104704,0.0642007993096102,-0.390639665795094,3707
"Daniss Jenkins",-0.157109757797988,-0.233641529623701,-0.39075128742169,86
"Kobi Simmons",-0.369679980719571,-0.0272331805350443,-0.396913161254615,386
"Xavier Sneed",-0.320947697063794,-0.0766086925473594,-0.397556389611154,199
"Eric Gordon",0.150915668883601,-0.549500294287142,-0.398584625403541,19256
"Javonte Green",-0.0359392658077414,-0.366046299380799,-0.40198556518854,8196
"Quenton Jackson",-0.544265620317717,0.134434929176194,-0.409830691141523,2261
"Grant Williams",0.159526649978945,-0.57379491313545,-0.414268263156505,19121
"Spencer Dinwiddie",0.638605649623718,-1.05914084953158,-0.420535199907865,28733
"Blake Wesley",-0.891484088048792,0.467470283142309,-0.424013804906483,9383
"Trey Jemison",-0.627711936914317,0.19792179816192,-0.429790138752396,3881
"Saben Lee",-1.14601242058757,0.711197579718049,-0.434814840869524,2325
"Ryan Arcidiacono",-1.34931557947576,0.910255112777279,-0.43906046669848,922
"Jaxson Hayes",-1.38709494818692,0.946954356853102,-0.440140591333814,10782
"Nate Williams",0.218342341363285,-0.662755478603572,-0.444413137240286,1756
"Rob Dillingham",-0.00109911384680345,-0.446977577697215,-0.448076691544018,2139
"Jabari Walker",-0.368939340231227,-0.0808454808157496,-0.449784821046976,12653
"Jermaine Samuels Jr.",-0.147927502569751,-0.304796520570631,-0.452724023140382,262
"Vince Williams Jr.",-0.0626822891710562,-0.390617814156154,-0.45330010332721,8429
"Keyontae Johnson",-0.365325817595142,-0.0881747688105888,-0.453500586405731,268
"Nerlens Noel",-0.694366579088839,0.236368706344262,-0.457997872744577,837
"Jamaree Bouyea",-0.311283399710042,-0.146937492461034,-0.458220892171077,915
"Pat Spencer",-0.723407358038438,0.26234186900811,-0.461065489030328,1143
"Kenneth Lofton Jr.",-0.355499950424766,-0.106792595343395,-0.462292545768161,1555
"Trey Murphy III",-0.653972632796728,0.191519483397903,-0.462453149398825,24934
"Ben Sheppard",-0.287881243087874,-0.174815522339436,-0.46269676542731,8627
"Miles Norris",-0.5039182342336,0.030397669378736,-0.473520564854864,125
"Colin Castleton",-1.08856886465852,0.608494708945726,-0.480074155712792,2037
"Serge Ibaka",-0.559192718214909,0.0736531898238111,-0.485539528391098,752
"Leonard Miller",-0.846132722219491,0.35118138088187,-0.494951341337621,358
"Jaime Jaquez Jr.",-0.00389316091724386,-0.491483359402989,-0.495376520320233,14151
"Zavier Simpson",-0.698618102209832,0.194654184483828,-0.503963917726004,670
"Collin Gillespie",0.488935605387636,-0.996254640685001,-0.507319035297365,2787
"Moses Moody",-0.736566566568279,0.228663937663035,-0.507902628905244,15062
"Orlando Robinson",-0.951410372325926,0.434647750974996,-0.51676262135093,6094
"Kyle Anderson",-2.0416377362534,1.52173461550656,-0.519903120746844,19589
"Wesley Matthews",-0.596904652813575,0.0750493165830803,-0.521855336230495,5181
"Scotty Pippen Jr.",-1.56488224454598,1.03794215143926,-0.526940093106722,9561
"Onuralp Bitim",-0.393387118209478,-0.140614547094539,-0.534001665304017,1079
"Vít Krejčí",-0.641986610535803,0.107756404360914,-0.534230206174889,7717
"Pete Nance",-0.50081446001867,-0.0341746990871697,-0.53498915910584,649
"RJ Barrett",0.498665482025156,-1.03677648434497,-0.538111002319817,25794
"Braxton Key",-0.607605015177363,0.0609459512736858,-0.546659063903677,344
"Jaylon Tyson",-1.07386404940305,0.521649619418623,-0.552214429984423,1877
"Terrence Ross",0.34856868776828,-0.90694906091739,-0.55838037314911,5510
"Patty Mills",-1.00193485088522,0.443177209455791,-0.558757641429432,5470
"Davis Bertans",-0.0762768820926173,-0.487122021181575,-0.563398903274192,4740
"Enrique Freeman",-0.44682849477264,-0.122231916246202,-0.569060411018842,786
"Kennedy Chandler",-0.420015055205607,-0.156310347707373,-0.57632540291298,1178
"Lindell Wigginton",-0.293797903746061,-0.289044117247616,-0.582842020993676,399
"Kyle Lowry",-1.26134505239437,0.663539079564046,-0.597805972830323,16388
"A.J. Lawson",-0.13312540464918,-0.468899255944044,-0.602024660593224,3876
"Xavier Moon",-1.09792596477546,0.486128521048163,-0.611797443727295,580
"Juan Toscano-Anderson",-1.0841390107884,0.464309616736142,-0.619829394052255,3193
"Markelle Fultz",-0.398773179035016,-0.222440117177655,-0.621213296212671,11874
"Caleb Martin",-1.33641676804487,0.706642294920066,-0.629774473124803,20296
"Trendon Watford",-0.396173011207264,-0.234927658093529,-0.631100669300793,11974
"Theo Pinson",-0.160273684755739,-0.472920187226425,-0.633193871982164,1366
"TyTy Washington Jr.",-1.43284074666547,0.792703198537413,-0.640137548128056,2516
"Jack White",-0.718793897683918,0.0693750062034031,-0.649418891480515,521
"Bennedict Mathurin",-0.117666297100607,-0.538329395203418,-0.655995692304025,25010
"Buddy Hield",0.187480160879539,-0.851114013142885,-0.663633852263346,27128
"Tre Mann",-0.644195051121666,-0.0205073795031873,-0.664702430624854,10255
"Tim Hardaway Jr.",1.20054984452711,-1.87602998781193,-0.675480143284824,26565
"Bol Bol",-0.59623620686126,-0.0884181680745335,-0.684654374935793,10092
"Justin Champagnie",0.610388483269452,-1.29661692038487,-0.686228437115423,6830
"Bryn Forbes",-0.219028528372436,-0.477540331787873,-0.696568860160309,1134
"Jontay Porter",-0.492500039425914,-0.206642798417048,-0.699142837842962,1529
"John Butler Jr.",-0.329991529380558,-0.372933807625813,-0.702925337006371,935
"Harry Giles III",-0.068619215833877,-0.637445311320217,-0.706064527154094,412
"Quincy Olivari",-0.378196446831673,-0.337653395990262,-0.715849842821935,43
"Anthony Black",-2.52052464228288,1.80407525292053,-0.716449389362356,12336
"Josh Green",-0.0848693723962799,-0.639883813311546,-0.724753185707826,20387
"Matthew Dellavedova",-0.791715825431893,0.0658960534410433,-0.72581977199085,913
"Simone Fontecchio",-0.691408369461095,-0.0345510623797591,-0.725959431840854,15487
"Malik Williams",-0.565557170125472,-0.174021653575026,-0.739578823700498,436
"Danilo Gallinari",0.200941009521269,-0.947174351383945,-0.746233341862676,2622
"Dominick Barlow",0.0894153046217373,-0.839427924157989,-0.750012619536252,5082
"Taze Moore",-1.01468096325295,0.254680056249825,-0.760000907003127,268
"PJ Dozier",-0.706749787403484,-0.0607680835701985,-0.767517870973683,471
"Devonte' Graham",-0.896737006681919,0.127024494771304,-0.769712511910615,6917
"Jaden Springer",-0.804417138243034,0.026081996120765,-0.778335142122269,3965
"Mo Bamba",-0.840796310799832,0.0618390596037235,-0.778957251196109,7779
"Jalen Williams",-1.48161176124259,0.69985075504532,-0.781761006197272,28846
"Alex Fudge",-0.463889481657801,-0.323669927744367,-0.787559409402168,166
"Stanley Umude",-1.38094354862744,0.580800532045114,-0.800143016582329,1677
"DeAndre Jordan",-0.62664473682401,-0.175257205409361,-0.801901942233371,6898
"Brandon Boston",-0.770561274108711,-0.0323660023064133,-0.802927276415124,6543
"Josh Minott",-1.05949745718138,0.234528467865851,-0.824968989315526,1994
"Yuta Watanabe",-0.109291995913085,-0.716509327787345,-0.82580132370043,5756
"D'Moi Hodge",-0.447309346336734,-0.382164653373824,-0.829473999710558,164
"Trey Alexander",-1.13901984729892,0.305622513144143,-0.833397334154781,495
"Vlatko Cancar",-1.70900340300938,0.874969261363602,-0.834034141645778,4202
"Malevy Leons",-0.733904494917358,-0.111010526135168,-0.844915021052526,82
"Jordan Goodwin",-1.31414370945401,0.464678280335473,-0.849465429118535,11035
"Romeo Langford",-0.316645337212995,-0.537773131510148,-0.854418468723144,3597
"Daishen Nix",-0.754696516705777,-0.100097029456466,-0.854793546162243,4080
"Theo Maledon",-0.238746385090403,-0.629936446426656,-0.86868283151706,4473
"Justin Holiday",-1.03973799526859,0.160128626643762,-0.879609368624831,6519
"JT Thor",-1.77611473260398,0.887585063985286,-0.88852966861869,8220
"Patrick Williams",-1.14458062985938,0.244837426860313,-0.899743202999064,21202
"Ulrich Chomche",-0.239037385252234,-0.667614692302358,-0.906652077554592,123
"Dillon Jones",-1.68063652020027,0.757875224269461,-0.922761295930809,2258
"Jacob Toppin",-1.12102888825056,0.197891949671008,-0.923136938579555,455
"Davon Reed",-1.0146045781015,0.0909789681941092,-0.923625609907389,1421
"Stephon Castle",0.614590508596274,-1.54316210841344,-0.928571599817169,9091
"Isaiah Roby",-1.00515612619951,0.072365714626484,-0.932790411573025,1999
"Jordan Clarkson",0.323917978323573,-1.26547918573822,-0.941561207414645,19337
"Ousmane Dieng",-2.3347468610958,1.38810180011931,-0.946645060976492,5612
"Timmy Allen",-0.823342027591786,-0.132502312922511,-0.955844340514297,517
"Justin Minaya",-1.60731598287648,0.645963828490587,-0.961352154385888,2311
"Jalen McDaniels",-0.957180997601564,-0.00529464606190919,-0.962475643663473,10309
"Jerami Grant",-0.636161576189351,-0.327392241445243,-0.963553817634595,23024
"Reed Sheppard",-0.828155960354591,-0.142411740517065,-0.970567700871656,2820
"Jaylen Sims",-0.404285177667834,-0.583067465772682,-0.987352643440516,459
"Marcus Garrett",-0.84586175553504,-0.144527685080849,-0.990389440615888,316
"Jordan Miller",-1.39734152576179,0.402076039497937,-0.995265486263856,1848
"Troy Brown Jr.",-0.52392676543039,-0.472161725026587,-0.996088490456977,11188
"Duop Reath",0.471112424519386,-1.47501193243998,-1.0038995079206,6872
"JaVale McGee",-1.08765048183051,0.0811862658364891,-1.00646421599402,2946
"Jaylen Nowell",-0.741491204238113,-0.268486493581193,-1.00997769781931,6918
"JD Davison",-1.30700106721581,0.292152351118112,-1.0148487160977,790
"Antonio Reeves",-0.246273620514904,-0.776238515928525,-1.02251213644343,2739
"Trayce Jackson-Davis",-0.667226000608249,-0.356780926261766,-1.02400692687001,8751
"Shake Milton",-1.35138529923031,0.319209002564539,-1.03217629666577,12360
"Pacôme Dadiet",-0.397759492497712,-0.642524271716418,-1.04028376421413,453
"Keita Bates-Diop",-0.585539667893202,-0.474460850652245,-1.06000051854545,8857
"Thaddeus Young",0.0145268230773452,-1.07798104634636,-1.06345422326901,4999
"Cam Thomas",1.28221954531065,-2.34619036765985,-1.06397082234921,15546
"Jericho Sims",-1.44817494234649,0.382395597954221,-1.06577934439227,8028
"Anfernee Simons",0.270856065151906,-1.34350492345071,-1.0726488582988,24740
"Adam Flagler",-1.96173647012491,0.881190956644019,-1.08054551348089,884
"Quinten Post",-0.893567941618332,-0.187512844262138,-1.08108078588047,2833
"Baylor Scheierman",-1.41438231604234,0.329857246694887,-1.08452506934746,1496
"Drew Timme",-0.301674457630935,-0.783864168029655,-1.08553862566059,1045
"Taylor Hendricks",-0.85207841728016,-0.236535116872726,-1.08861353415289,3900
"Ryan Dunn",-1.17020504987383,0.0791940586400351,-1.0910109912338,5720
"Elfrid Payton",-1.80142406592849,0.709216158729782,-1.0922079071987,2138
"Dewayne Dedmon",-1.20093962304433,0.102533037323126,-1.09840658572121,1762
"Chris Duarte",-0.936372978891867,-0.163620911358938,-1.09999389025081,7067
"Seth Curry",-1.16422051625866,0.0587671179486792,-1.10545339830998,11880
"Chris Livingston",-1.51731432750038,0.403297943511492,-1.11401638398889,827
"Klay Thompson",0.869963486118876,-1.99619718228607,-1.1262336961672,27625
"Admiral Schofield",-1.12622926389538,-0.00129050738349433,-1.12751977127888,2175
"Trevelin Queen",-1.06775874973202,-0.0732729533785443,-1.14103170311056,2678
"Darius Bazley",-0.66654499891312,-0.484555934208043,-1.15110093312116,3214
"Dario Saric",-0.523048920079905,-0.635399124281286,-1.15844804436119,8748
"Tristan Vukcevic",-0.995138407602142,-0.172381133136252,-1.16751954073839,2812
"Spencer Jones",-1.30061877305466,0.0962721501270339,-1.20434662292763,519
"Joe Harris",0.154925959729968,-1.38095903100444,-1.22603307127447,7021
"Justin Jackson",-1.09476371166967,-0.138931096716313,-1.23369480838598,439
"Andrew Wiggins",-0.815280097363555,-0.422925330747332,-1.23820542811089,20762
"Zach Collins",-1.39556863476358,0.150547580416464,-1.24502105434712,16690
"JaMychal Green",-0.703987831145401,-0.54179637824714,-1.24578420939254,3411
"McKinley Wright IV",-0.711670755763845,-0.539967193827819,-1.25163794959166,1370
"Bismack Biyombo",-0.620001492572874,-0.667893306323441,-1.28789479889631,9023
"Jeff Dowtin Jr.",-0.730018563292538,-0.567741257194585,-1.29775982048712,4113
"Mouhamadou Gueye",-1.31624592000884,0.00730234089033892,-1.3089435791185,493
"Brandon Miller",-0.565024985330887,-0.752972189572797,-1.31799717490368,13542
"Reggie Jackson",-1.381904886681,0.0552072393489388,-1.32669764733206,15705
"P.J. Tucker",0.267587158897265,-1.60880282685353,-1.34121566795627,9855
"Moses Brown",-1.10340587153948,-0.23848592344233,-1.34189179498181,2569
"Scoot Henderson",0.908966241816413,-2.27331886381486,-1.36435262199845,14509
"Gorgui Dieng",-0.9100025787598,-0.47022842029901,-1.38023099905881,1506
"Dalen Terry",-2.42070421539174,1.03865757902423,-1.38204663636751,7941
"Caleb Houstan",-1.38226442407201,-0.000668527445139717,-1.38293295151715,9684
"Reece Beekman",-2.14327375346827,0.737542790475611,-1.40573096299266,1897
"Javon Freeman-Liberty",-0.853007775470023,-0.564785008170093,-1.41779278364012,1685
"Gary Trent Jr.",1.44196464318676,-2.86144572512809,-1.41948108194133,24808
"Drew Eubanks",-0.877415452421181,-0.550863699945138,-1.42827915236632,14388
"Ibou Badji",-1.13835020364302,-0.31290279385242,-1.45125299749544,922
"Omer Yurtseven",-0.966567291954746,-0.487449827875178,-1.45401711982992,2594
"Kobe Bufkin",-2.52277992493086,1.05781053199552,-1.46496939293534,1356
"Kevin Knox II",-0.618894964981644,-0.851588957133676,-1.47048392211532,6751
"KJ Martin",0.234989693381122,-1.72200554023392,-1.48701584685279,16428
"Dariq Whitehead",-1.08359077417207,-0.413644075605127,-1.4972348497772,1135
"Garrison Mathews",-1.39681156913685,-0.103558804425651,-1.5003703735625,10570
"Max Christie",-0.954739423932151,-0.548253831702206,-1.50299325563436,14947
"Alex Ducas",-1.13631390273445,-0.378418960363957,-1.51473286309841,515
"Bruno Fernando",-1.22417356492635,-0.298581275587565,-1.52275484051392,5055
"Tosan Evbuomwan",-1.74530046546391,0.217768762828632,-1.52753170263528,4153
"Markieff Morris",-1.13191522562858,-0.400530439915465,-1.53244566554404,3140
"Skylar Mays",-0.362736156436249,-1.18708090996731,-1.54981706640355,2583
"Deandre Ayton",-0.9683282675887,-0.5968688052838,-1.5651970728725,20479
"Quentin Grimes",-0.208257619098038,-1.37684160946941,-1.58509922856744,21033
"MarJon Beauchamp",-1.85233721406086,0.260909740370494,-1.59142747369037,6187
"Kyle Filipowski",-0.647932770046688,-0.969612998555011,-1.6175457686017,6419
"Austin Rivers",-0.297257472655668,-1.32884845268001,-1.62610592533568,4290
"Eugene Omoruyi",-1.3521236665448,-0.281778911146977,-1.63390257769178,4349
"John Wall",-1.54261613342684,-0.0971747207562484,-1.63979085418309,3174
"Josh Richardson",-0.965249577413826,-0.6843071258599,-1.64955670327373,11499
"Corey Kispert",1.13942857510284,-2.7892813105299,-1.64985273542706,24225
"Terance Mann",0.950957620989728,-2.62218684974429,-1.67122922875456,21043
"Will Barton",-1.29468431236078,-0.380085055208863,-1.67476936756964,4077
"Shaedon Sharpe",0.00558814401360282,-1.69531596006353,-1.68972781604992,21095
"Tyson Etienne",-0.518954280800245,-1.19280487590211,-1.71175915670236,647
"Nathan Mensah",-1.43108809234232,-0.301652860239603,-1.73274095258193,1252
"Garrett Temple",-1.36668688417356,-0.368072987529019,-1.73475987170258,2868
"Robin Lopez",-1.29994455759699,-0.434857814654025,-1.73480237225101,1473
"Evan Fournier",-2.35927507620019,0.623618845749174,-1.73565623045101,4304
"Dalano Banton",-0.801092881449067,-0.955643838162282,-1.75673671961135,10047
"Dejounte Murray",0.41510790826042,-2.18159670887735,-1.76648880061693,27365
"Alex Len",-1.79732274608877,0.0214569743768214,-1.77586577171195,4148
"Andre Drummond",-0.554229285230234,-1.25226248563915,-1.80649177086938,11999
"Tyus Jones",0.358737657228843,-2.16873076427402,-1.80999310704518,25477
"Tyrese Martin",-1.4133609777484,-0.404490353143592,-1.81785133089199,5553
"Armel Traoré",-1.3303030034451,-0.494825409626006,-1.8251284130711,274
"Kylor Kelley",-0.271869928667782,-1.57263984786125,-1.84450977652904,537
"Marcus Bagley",-1.25545616017699,-0.591101567078308,-1.8465577272553,1067
"Colby Jones",-1.26089090323027,-0.599196452655743,-1.86008735588601,2867
"Marcus Morris Sr.",-0.364065497645024,-1.49738878568339,-1.86145428332842,10664
"Isaac Jones",-1.14461990749642,-0.727686294618045,-1.87230620211447,1281
"Jacob Gilyard",-0.699243133061973,-1.17879224114579,-1.87803537420776,2988
"Taj Gibson",-2.06253133836604,0.151742434464026,-1.91078890390202,4481
"Isaiah Collier",-0.619738777629338,-1.30824476469807,-1.92798354232741,7738
"Pat Connaughton",0.0470865777339151,-1.97850392314311,-1.9314173454092,15542
"Udoka Azubuike",-0.859889456421251,-1.07873406073497,-1.93862351715623,2005
"Russell Westbrook",-0.342260549353925,-1.60214582931495,-1.94440637866887,24488
"Paolo Banchero",-0.386542911900839,-1.56262130831368,-1.94916422021452,27806
"Hunter Tyson",-2.67453677267158,0.724052330805901,-1.95048444186568,1897
"Johnny Davis",-2.14900387342543,0.197996197232865,-1.95100767619256,5451
"Jett Howard",-1.97739214192875,0.0119181122545838,-1.96547402967416,3133
"Malachi Flynn",-0.901114550334926,-1.06979949225714,-1.97091404259207,6541
"Ariel Hukporti",-1.83729724079419,-0.134257189883333,-1.97155443067752,893
"Zaccharie Risacher",0.118508443019187,-2.09326328752899,-1.9747548445098,8015
"Dalton Knecht",0.190333635664631,-2.16676964814002,-1.97643601247539,6037
"Mark Williams",-0.17472046569175,-1.81851089394452,-1.99323135963627,10472
"Thanasis Antetokounmpo",-1.25430260622399,-0.7562059388411,-2.01050854506509,1499
"Chuma Okeke",-1.16331142968545,-0.857934030508368,-2.02124546019382,4646
"Kobe Brown",-1.06671948103842,-0.955891072051377,-2.0226105530898,2706
"Charles Bassey",-1.76908003805299,-0.267117783587304,-2.03619782164029,4622
"AJ Johnson",-0.652253491849756,-1.3981573729559,-2.05041086480565,2641
"Cedi Osman",-0.590840075543398,-1.46836753054804,-2.05920760609143,11622
"Nassir Little",-0.722088825461826,-1.35094093752611,-2.07302976298793,5873
"Olivier-Maxence Prosper",-3.0979052807684,1.00757053029409,-2.09033475047431,3891
"Keldon Johnson",-0.116171527671391,-1.97450276600122,-2.09067429367261,25026
"Jae Crowder",-1.28529410834076,-0.833615930753406,-2.11891003909416,6710
"Bojan Bogdanovic",0.525339974576678,-2.64874911261248,-2.1234091380358,13947
"Jamal Cain",-0.982009022031091,-1.18570016125729,-2.16770918328839,4136
"Ayo Dosunmu",-0.880543879593711,-1.29123575336218,-2.1717796329559,23635
"Zeke Nnaji",-3.41197234934094,1.21061282002637,-2.20135952931458,7821
"Isaiah Livers",-0.949232007168047,-1.29272308947944,-2.24195509664749,6877
"Reggie Bullock Jr.",-0.434190311352217,-1.81447436350699,-2.2486646748592,11268
"Bruce Brown",-0.213359901241275,-2.04523900225513,-2.2585989034964,21001
"Craig Porter Jr.",-0.717400163178132,-1.55203758818156,-2.2694377513597,4715
"Kelly Oubre Jr.",-0.843348861964152,-1.4265527200345,-2.26990158199865,23399
"Usman Garuba",-1.43636641356122,-0.858910173316536,-2.29527658687775,4139
"Bryce McGowens",-2.03929813949598,-0.277154165629643,-2.31645230512563,7056
"Trent Forrest",-1.42360048309344,-0.941874907956294,-2.36547539104973,2801
"Jordan Poole",-1.15259460748825,-1.22976871745996,-2.38236332494821,29308
"Nic Claxton",-1.90536184658989,-0.487432969264347,-2.39279481585424,25414
"Kyle Kuzma",-1.4549846638324,-0.939042618598938,-2.39402728243133,27334
"Damian Jones",-2.20754308504745,-0.209530348369253,-2.4170734334167,3098
"Tristan da Silva",-1.22983846284328,-1.19233989841637,-2.42217836125965,6480
"Bronny James",-1.54004310217467,-0.884522303358501,-2.42456540553317,727
"Lonnie Walker IV",-0.538470859992046,-1.8926377101195,-2.43110857011154,11708
"Emoni Bates",-1.66535125648284,-0.82280247281507,-2.48815372929791,849
"Jeremiah Robinson-Earl",-0.230118764353482,-2.26044960835593,-2.49056837270941,10006
"Bradley Beal",-0.776591989390797,-1.73610422801354,-2.51269621740434,21149
"Peyton Watson",-2.76762657103217,0.252856512295798,-2.51477005873637,13706
"Bones Hyland",-1.80765930918738,-0.730897310390255,-2.53855661957763,7607
"Tristan Thompson",-1.9725685284921,-0.574105386568688,-2.54667391506078,3532
"Josh Christopher",-1.09232595750199,-1.49596587034343,-2.58829182784542,3548
"Ish Smith",-1.73362878967286,-0.864318410985336,-2.5979472006582,4689
"Killian Hayes",-1.33472777333659,-1.26518393140932,-2.59991170474591,13844
"Ziaire Williams",-1.46995117704986,-1.13332392188414,-2.603275098934,12844
"DaQuan Jeffries",-0.357004598236034,-2.246675664037,-2.60368026227304,4506
"Jalen Green",0.397621626142633,-3.00294646310151,-2.60532483695887,32736
"Gradey Dick",-0.298560964282262,-2.32266239089608,-2.62122335517834,11945
"Jamal Shead",-1.7071846964839,-0.92311647490228,-2.63030117138618,6076
