"player","oapm","dapm","apm","poss"
"KZ Okpala",6.16233609121883,-5.39371097330849,0.768625117910332,1076
"Malcolm Brogdon",11.1698881399747,-10.4070601929819,0.762827946992729,14202
"Derrick Rose",7.0468882810516,-6.31223563856413,0.734652642487468,3100
"Cam Whitmore",13.278447730072,-12.5613396738712,0.717108056200841,7178
"A.J. Lawson",13.9501570961363,-13.2795681634681,0.670588932668183,3876
"Jaxson Hayes",8.29117399730598,-7.62934795544178,0.661826041864198,10782
"Trendon Watford",11.407094496832,-10.7889524890338,0.618142007798225,11974
"Drew Timme",14.8067046027291,-14.2083647609822,0.598339841746931,1045
"Jahmi'us Ramsey",2.21170298269022,-1.63296259086768,0.578740391822541,509
"Jaylen Brown",14.3150849371659,-13.7420604387695,0.573024498396363,28644
"Khem Birch",8.73188677647426,-8.17666708639704,0.555219690077227,650
"Justin Champagnie",13.0451749168282,-12.5165503207107,0.528624596117503,6830
"Jaylen Wells",13.0946615978864,-12.5701936646884,0.524467933197959,8856
"CJ McCollum",14.57459127053,-14.0613130024245,0.513278268105516,27510
"Kel'el Ware",11.0910073813724,-10.5887547213142,0.502252660058154,5793
"Tosan Evbuomwan",8.52319575354486,-8.02245989040539,0.500735863139466,4153
"Cody Zeller",11.5851113178594,-11.1071825325833,0.477928785276017,2242
"Vince Williams Jr.",11.5315725827743,-11.0770717549953,0.454500827779045,8429
"Josh Giddey",13.0687743484587,-12.6483800834517,0.42039426500699,27815
"Gordon Hayward",9.4739265249164,-9.07642317192114,0.397503352995257,11879
"Luguentz Dort",13.9184461494155,-13.5317732529674,0.38667289644814,27905
"Georges Niang",13.5834578621822,-13.1984025773598,0.385055284822458,20727
"Spencer Dinwiddie",12.3729414313314,-12.0524211316899,0.320520299641405,28733
"Khris Middleton",13.4007274822026,-13.0902773016999,0.31045018050275,13398
"Drew Eubanks",10.806368695124,-10.5189723701032,0.287396325020874,14388
"Rob Dillingham",13.5962551330036,-13.3230814885813,0.27317364442227,2139
"Kemba Walker",11.0223117720752,-10.7532046102303,0.269107161844831,573
"Keita Bates-Diop",10.5389937353238,-10.2746052899542,0.26438844536958,8857
"Damion Lee",8.49937120102328,-8.24583494898677,0.253536252036511,6865
"Raul Neto",14.8069856472744,-14.5573894670024,0.249596180271936,1991
"Lester Quinones",8.54736806067896,-8.30245730861589,0.244910752063072,2508
"Nate Williams",13.6294778009329,-13.4087716641236,0.220706136809309,1756
"Juan Toscano-Anderson",7.9711881314647,-7.77903373616616,0.192154395298542,3193
"Ousmane Dieng",7.52051957934739,-7.36227425167943,0.158245327667959,5612
"Justin Minaya",6.52128391696008,-6.36528826779916,0.155995649160917,2311
"Bobby Portis",11.1864157859657,-11.0412950103496,0.145120775616096,21099
"Jerami Grant",10.8005189987637,-10.6561295942579,0.144389404505791,23024
"Javon Freeman-Liberty",12.1517253812338,-12.0110953777376,0.140630003496176,1685
"Pete Nance",7.16154565439121,-7.05164279652424,0.109902857866974,649
"Mark Williams",12.7338277774802,-12.6500527698956,0.0837750075845527,10472
"Matt Ryan",8.68346326028518,-8.62260495177862,0.0608583085065639,3289
"Duop Reath",13.4168215598452,-13.3713352900622,0.0454862697829608,6872
"Trae Young",14.1552100306935,-14.1286655542843,0.0265444764092013,31221
"KJ Martin",12.2811968941257,-12.2637173502002,0.0174795439255231,16428
"Harrison Barnes",14.3245535444324,-14.3076809266082,0.0168726178242355,30425
"Davis Bertans",11.968752874457,-11.9685004595389,0.000252414918028521,4740
"Elfrid Payton",5.67739350467715,-5.6814384061398,-0.00404490146264802,2138
"Patrick Beverley",9.86564596652011,-9.90405556942825,-0.0384096029081409,13444
"Jordan Goodwin",10.023564874554,-10.0721141981675,-0.0485493236134911,11035
"Collin Sexton",14.8250715851732,-14.8948840970934,-0.0698125119202135,20876
"Lindy Waters III",11.0566032214089,-11.1568642573381,-0.100261035929226,6551
"Simone Fontecchio",10.9395871886787,-11.0693834843007,-0.129796295622064,15487
"Shake Milton",10.3422829668316,-10.4806991941301,-0.138416227298467,12360
"Julian Champagnie",12.4049371755227,-12.5476304047182,-0.142693229195485,15766
"Kyle Lowry",9.70227259822232,-9.85676333782427,-0.154490739601945,16388
"Jared Butler",10.5061345951046,-10.6932976023694,-0.187163007264816,7098
"RJ Barrett",11.768790508595,-12.0131429539196,-0.244352445324546,25794
"Matas Buzelis",10.5376839206226,-10.7867442547361,-0.249060334113482,6572
"Brandon Boston",10.4672490186515,-10.7445820463977,-0.277333027746193,6543
"Ronald Holland II",11.8687848981531,-12.1554923716647,-0.286707473511539,5277
"Trayce Jackson-Davis",10.5805376726821,-10.9081864166359,-0.327648743953858,8751
"Jonathan Kuminga",9.4601437265289,-9.81202666461131,-0.351882938082413,18786
"Wesley Matthews",10.2614195955887,-10.6135818168922,-0.352162221303518,5181
"Dario Saric",10.9662398179577,-11.3362749174548,-0.370035099497086,8748
"Daishen Nix",10.6380949305868,-11.0154654230383,-0.377370492451506,4080
"Jake LaRavia",12.2366897486901,-12.6141604909727,-0.377470742282576,10721
"Eric Gordon",10.9046602935045,-11.2893041660065,-0.384643872501972,19256
"Grayson Allen",13.5871581084829,-13.9849524900149,-0.39779438153208,25135
"Antonio Reeves",11.7092340439761,-12.1182581671361,-0.40902412315997,2739
"Jaime Jaquez Jr.",11.8084008622699,-12.2222657348867,-0.413864872616783,14151
"Jaylen Nowell",9.69299075865356,-10.1320386477291,-0.439047889075589,6918
"Deandre Ayton",9.70262835135913,-10.1900217945032,-0.48739344314404,20479
"Danuel House Jr.",12.2119484911342,-12.7324444160321,-0.520495924897892,5447
"Blake Wesley",9.83650506502404,-10.3573964342269,-0.520891369202841,9383
"Patrick Williams",9.41769388226924,-9.95378739131641,-0.536093509047177,21202
"E.J. Liddell",18.5136066476408,-19.0515784195264,-0.537971771885598,326
"Michael Porter Jr.",12.3462793585527,-12.8889915790662,-0.542712220513449,28750
"Markelle Fultz",10.3195158162996,-10.8757800192979,-0.556264202998314,11874
"Trey Lyles",11.5422324828192,-12.1069224588186,-0.564689975999398,15609
"Ricky Council IV",10.0025225436955,-10.5921965287013,-0.589673985005826,6295
"Markieff Morris",10.2838124980107,-10.8745801321878,-0.590767634177089,3140
"Kendrick Nunn",11.3562313643768,-12.0131718878648,-0.656940523487995,4090
"Anthony Black",7.41420721367851,-8.09037278827924,-0.676165574600727,12336
"Danilo Gallinari",13.1547924502865,-13.8498883084255,-0.695095858138957,2622
"R.J. Hampton",10.4344149716787,-11.1472614846617,-0.712846512982988,3388
"Trey Murphy III",9.40616964687323,-10.120603647233,-0.714434000359772,24934
"Jaden McDaniels",10.7469940833778,-11.4636783377957,-0.71668425441786,29298
"Dillon Jones",8.61094605751742,-9.3378474376029,-0.726901380085479,2258
"Bol Bol",10.1705588531266,-10.9051628581254,-0.734604004998754,10092
"Patrick Baldwin Jr.",10.4547455953139,-11.2032890270355,-0.748543431721524,3523
"Jalen McDaniels",9.2505705479898,-10.1437498564196,-0.893179308429758,10309
"James Bouknight",9.48974584253791,-10.384038278035,-0.894292435497057,2458
"Taj Gibson",8.2586756290026,-9.18273887309447,-0.924063244091869,4481
"Talen Horton-Tucker",12.7435520310339,-13.6708303836932,-0.92727835265925,12942
"Scotty Pippen Jr.",8.23274722621957,-9.1832379842711,-0.950490758051529,9561
"Jericho Sims",9.3750091395986,-10.3369776589441,-0.961968519345522,8028
"Collin Gillespie",14.2697693453675,-15.2366571123336,-0.966887766966114,2787
"Keldon Johnson",11.6397745322647,-12.6368165113538,-0.997041979089097,25026
"Kyle Anderson",7.57561924216365,-8.57479416352361,-0.999174921359961,19589
"Caleb Martin",8.81750648844876,-9.83854005158881,-1.02103356314005,20296
"Duane Washington Jr.",10.3736696937284,-11.4011697900658,-1.02750009633741,1655
"Patty Mills",8.61395951096531,-9.6766719601759,-1.06271244921059,5470
"Jordan Poole",10.5620514027726,-11.6402774348519,-1.07822603207924,29308
"Josh Green",10.4216334206814,-11.5002392505944,-1.07860582991298,20387
"Orlando Robinson",8.40070847828112,-9.48957117619024,-1.08886269790912,6094
"Stephon Castle",12.1967235559281,-13.2911211567934,-1.0943976008653,9091
"Andrew Nembhard",7.06430379492131,-8.17181325839531,-1.107509463474,23770
"Juancho Hernangomez",14.3921685481945,-15.5016336569202,-1.10946510872572,2504
"Vít Krejčí",10.3635063352853,-11.4767252347695,-1.11321889948416,7717
"TyTy Washington Jr.",5.95877207371772,-7.07525196539672,-1.116479891679,2516
"Seth Curry",9.52288071609255,-10.6433758236855,-1.12049510759295,11880
"Taylor Hendricks",9.00955672452169,-10.1607399880537,-1.15118326353203,3900
"Keaton Wallace",8.00345259075992,-9.17479512746296,-1.17134253670304,2100
"Brandon Miller",10.694883928468,-11.8812783041873,-1.18639437571933,13542
"Ron Harper Jr.",15.0448029012378,-16.2453589338106,-1.2005560325728,274
"Bismack Biyombo",10.3113903099236,-11.5179905761024,-1.20660026617887,9023
"Grant Williams",10.7762865576092,-11.9948616085524,-1.21857505094317,19121
"Max Christie",10.5451393954744,-11.78074310451,-1.23560370903555,14947
"Corey Kispert",13.6408525886514,-14.8930603215375,-1.2522077328861,24225
"Garrett Temple",10.3589798175577,-11.619783230224,-1.2608034126663,2868
"AJ Griffin",11.6896388099437,-12.9690066217842,-1.27936781184054,6659
"Joe Wieskamp",-4.9320120521179,3.65011935681692,-1.28189269530098,209
"Andre Drummond",10.5077494137812,-11.8064862706707,-1.29873685688952,11999
"Caleb Houstan",9.72137672871494,-11.0522828690137,-1.33090614029879,9684
"Trevelin Queen",10.0449424304618,-11.3835252353797,-1.33858280491793,2678
"Tre Mann",9.98051237670975,-11.3385633696701,-1.35805099296039,10255
"MarJon Beauchamp",9.63228647299638,-10.9906058039852,-1.35831933098882,6187
"Brandon Ingram",11.1407884077577,-12.5046629435797,-1.36387453582198,17286
"Troy Brown Jr.",11.060018511872,-12.4308862604624,-1.37086774859041,11188
"Mfiondu Kabengele",18.4046324866174,-19.7927580563223,-1.38812556970498,143
"Nic Claxton",8.58668042679326,-9.97920291005085,-1.3925224832576,25414
"Jordan Miller",7.47964679463859,-8.87360995940043,-1.39396316476184,1848
"Jaden Ivey",11.9036677710998,-13.3359132493404,-1.4322454782406,22576
"Devon Dotson",6.90554791128495,-8.35804092440427,-1.45249301311932,214
"Cam Thomas",13.5945016258023,-15.089534157432,-1.4950325316297,15546
"Nick Richards",13.3416071682537,-14.8514558384373,-1.5098486701836,17367
"Bennedict Mathurin",10.1211330817228,-11.6730932057886,-1.55196012406583,25010
"Ben Sheppard",9.53597784036425,-11.0955230960245,-1.55954525566028,8627
"Saben Lee",5.16529391935731,-6.78004241557148,-1.61474849621416,2325
"Andrew Wiggins",9.39522928915297,-11.0130858729167,-1.61785658376369,20762
"Buddy Hield",10.6928697015968,-12.3480947700175,-1.6552250684207,27128
"Quentin Grimes",10.6446169957253,-12.3017217346383,-1.65710473891304,21033
"Jontay Porter",10.1123890643844,-11.7704023815359,-1.65801331715155,1529
"Jordan Clarkson",11.4957609101128,-13.1928145345313,-1.69705362441846,19337
"Jeremiah Robinson-Earl",12.2935448071024,-14.0016070944679,-1.70806228736551,10006
"Zeke Nnaji",5.86295097347382,-7.57267996991182,-1.709728996438,7821
"Romeo Langford",10.4330918788327,-12.2121685382831,-1.77907665945046,3597
"Kenneth Lofton Jr.",8.858296980594,-10.6621609370315,-1.80386395643748,1555
"Dylan Windler",13.7445358955203,-15.5524441296382,-1.8079082341179,482
"Justin Holiday",9.22027696841331,-11.0388737706422,-1.81859680222887,6519
"Ricky Rubio",6.41551834815429,-8.25514645980264,-1.83962811164835,2286
"Cason Wallace",10.3062931752724,-12.1586264609117,-1.85233328563931,14947
"Enrique Freeman",13.0178193877018,-14.9413715222797,-1.92355213457796,786
"Anfernee Simons",11.7089335281249,-13.6578069288536,-1.94887340072868,24740
"Josh Minott",11.4319614270311,-13.4225432477389,-1.99058182070781,1994
"Ryan Dunn",7.42376489614958,-9.41713844680629,-1.9933735506567,5720
"Bruce Brown",10.9526668215112,-12.9588598543357,-2.0061930328245,21001
"Killian Hayes",9.7561260509941,-11.7925248711507,-2.03639882015664,13844
"Garrison Mathews",9.63946970616962,-11.7946832168214,-2.15521351065175,10570
"Jaylon Tyson",6.87998175110927,-9.06928022525027,-2.189298474141,1877
"Terrence Ross",13.3530329947793,-15.5539064570274,-2.20087346224809,5510
"Reece Beekman",3.96913768282782,-6.20634520824073,-2.2372075254129,1897
"Tyus Jones",11.8663114990104,-14.1842218461506,-2.31791034714024,25477
"Ziaire Williams",9.67797252356937,-11.9999024860196,-2.32192996245026,12844
"Jordan Walsh",8.84425108724568,-11.1679695147252,-2.32371842747955,1920
"Shaedon Sharpe",11.843009290224,-14.174423303565,-2.33141401334101,21095
"Tim Hardaway Jr.",12.0657135174674,-14.403202476191,-2.33748895872358,26565
"Moses Moody",8.82002553252089,-11.2095515389125,-2.38952600639162,15062
"Charles Bassey",6.79160802239194,-9.18513098377001,-2.39352296137807,4622
"Scoot Henderson",12.9000805526099,-15.3345325406141,-2.43445198800415,14509
"Terance Mann",12.7161913501438,-15.1545858724674,-2.43839452232362,21043
"Jalen Williams",7.37749935932207,-9.81829842085397,-2.4407990615319,28846
"Meyers Leonard",16.6321908890606,-19.1407904907153,-2.50859960165474,470
"Gradey Dick",12.5114471991847,-15.0481612121508,-2.53671401296609,11945
"Chris Duarte",9.55935414003921,-12.1012244120306,-2.54187027199136,7067
"Kyle Kuzma",8.8941235022743,-11.4401117541917,-2.54598825191741,27334
"Russell Westbrook",10.0636956712553,-12.6239384801346,-2.5602428088793,24488
"Josh Richardson",9.37867643813499,-12.0835235265117,-2.70484708837673,11499
"Cedi Osman",11.4144122119445,-14.1197254478826,-2.70531323593806,11622
"Ayo Dosunmu",10.0442649263627,-12.7854306500341,-2.74116572367148,23635
"Isaiah Collier",10.1656116156266,-12.9149130633321,-2.74930144770548,7738
"Klay Thompson",11.3931736016732,-14.1864060171402,-2.79323241546702,27625
"Devonte' Graham",10.042617574094,-12.8769720124834,-2.83435443838937,6917
"Reggie Jackson",9.38610952373897,-12.2312583717881,-2.8451488480491,15705
"DaQuan Jeffries",13.8394982267612,-16.6870701023136,-2.84757187555244,4506
"Marcus Morris Sr.",11.2863024279497,-14.1530856219854,-2.86678319403566,10664
"Thaddeus Young",10.7533788331335,-13.6537837078795,-2.90040487474604,4999
"Bojan Bogdanovic",12.4730208516053,-15.3923382632417,-2.91931741163633,13947
"Isaiah Roby",5.39038231907551,-8.34041298277126,-2.95003066369575,1999
"Yves Missi",9.27230925531934,-12.2394446649274,-2.9671354096081,8087
"Yuta Watanabe",11.0103963825742,-14.0201538623042,-3.00975747973001,5756
"Dalton Knecht",13.02259829938,-16.0918912847577,-3.06929298537762,6037
"Otto Porter Jr.",8.33076959719262,-11.402588217655,-3.07181862046237,1343
"Nathan Knight",10.3692622145739,-13.4538711270819,-3.08460891250795,1259
"Kevin Knox II",9.8155790506717,-12.9116861398602,-3.09610708918853,6751
"Brice Sensabaugh",13.0055911775832,-16.1438332644359,-3.13824208685272,8537
"Gary Trent Jr.",12.9881618320909,-16.1445265764516,-3.15636474436073,24808
"Theo Maledon",10.6468017076393,-13.8568677337729,-3.21006602613366,4473
"Dalen Terry",6.09577756902751,-9.33011831514428,-3.23434074611677,7941
"Craig Porter Jr.",13.46691473234,-16.7013116678739,-3.23439693553386,4715
"Kelly Oubre Jr.",9.49702916478504,-12.7501531433373,-3.25312397855224,23399
"Terry Rozier",9.93398243209354,-13.2570060908752,-3.32302365878164,24443
"Peyton Watson",5.97425498661639,-9.35347995611465,-3.37922496949826,13706
"Keon Johnson",9.70423824834338,-13.0995281209064,-3.39528987256305,9807
"Adam Flagler",-5.01038967893571,1.59850367546502,-3.41188600347069,884
"Tyrese Martin",9.31838922943459,-12.7324471213458,-3.41405789191118,5553
"Quenton Jackson",9.00516238175122,-12.47678025332,-3.47161787156874,2261
"JaVale McGee",5.7504641178991,-9.22966206687028,-3.47919794897117,2946
"Pat Spencer",7.56129999604023,-11.1645475093124,-3.60324751327219,1143
"Devin Vassell",9.65937982646869,-13.2703587599733,-3.61097893350457,22823
"Dejounte Murray",10.9636813549796,-14.6307776460874,-3.66709629110779,27365
"Jaden Springer",7.81116192267582,-11.4885283449868,-3.67736642231094,3965
"Tidjane Salaün",3.86498684294367,-7.59199965181032,-3.72701280886665,5000
"Cam Christie",13.5512148301585,-17.2863184606031,-3.73510363044466,239
"Bilal Coulibaly",7.84786416897973,-11.6421783560226,-3.79431418704286,15612
"Darius Bazley",9.1655412246582,-12.9814045158353,-3.81586329117708,3214
"Lindell Wigginton",10.3517570081248,-14.2736441962152,-3.92188718809038,399
"Paolo Banchero",10.3413133904625,-14.268896125826,-3.92758273536354,27806
"Evan Fournier",2.82533288668398,-6.76195062464125,-3.93661773795728,4304
"Lonnie Walker IV",11.3069045669135,-15.2435570585661,-3.93665249165263,11708
"Kira Lewis Jr.",7.28587424784625,-11.2279707600236,-3.94209651217738,2069
"Maxwell Lewis",4.54635701579162,-8.53404289995438,-3.98768588416276,1747
"Jamal Shead",8.17380043143085,-12.313570843068,-4.13977041163713,6076
"Dalano Banton",9.64782497339989,-13.8116880728627,-4.16386309946276,10047
"David Roddy",8.93302813617021,-13.1181958010483,-4.18516766487804,11902
"Precious Achiuwa",6.76437364308969,-10.9507599090313,-4.18638626594166,15892
"Trentyn Flowers",-10.0678777685603,5.78697197258117,-4.28090579597914,115
"Pat Connaughton",10.7559069924165,-15.0833120737976,-4.32740508138112,15542
"Cam Reddish",8.71451533360949,-13.1145200730609,-4.40000473945141,10744
"Johnny Juzang",10.0297987582433,-14.4688721765375,-4.4390734182942,7818
"P.J. Tucker",11.3479198698517,-15.8440140359578,-4.49609416610618,9855
"Baylor Scheierman",5.2568312741296,-9.80258987480246,-4.54575860067286,1496
"Jae Crowder",8.02373780190048,-12.5742447267643,-4.55050692486379,6710
"Tristan da Silva",9.97687630135863,-14.6461812872769,-4.66930498591828,6480
"Theo Pinson",12.2063120863113,-16.8781098596228,-4.67179777331151,1366
"Johnny Furphy",4.44408732327084,-9.11941141335343,-4.67532409008259,1621
"Joe Harris",11.6207320664114,-16.3024293486239,-4.68169728221248,7021
"Eugene Omoruyi",6.06823148965731,-10.790777671994,-4.72254618233666,4349
"Jack White",5.13407053399736,-9.86356036246312,-4.72948982846577,521
"Quinten Post",7.73828525382435,-12.5081559139865,-4.76987066016215,2833
"Sterling Brown",8.16707298201856,-12.9877877156878,-4.82071473366919,116
"Olivier-Maxence Prosper",2.84925853175942,-7.68270853861443,-4.833450006855,3891
"Jacob Gilyard",10.0383965919474,-14.897908195965,-4.85951160401756,2988
"Jeff Dowtin Jr.",8.72197901844811,-13.5870706906866,-4.8650916722385,4113
"Bradley Beal",8.67457548682672,-13.5855243807608,-4.91094889393404,21149
"Reggie Bullock Jr.",9.79461310387533,-14.7072047642884,-4.91259166041304,11268
"Jamal Cain",9.33646760938467,-14.2654884879972,-4.92902087861254,4136
"Torrey Craig",10.4016781185412,-15.3357219690024,-4.93404385046122,13485
"Kobe Brown",10.4151183099706,-15.3615759882248,-4.94645767825423,2706
"Alex Len",6.08701188028717,-11.0335014065013,-4.94648952621418,4148
"Jett Howard",7.64907644903941,-12.6422145751422,-4.99313812610282,3133
"Chuma Okeke",8.08548295571844,-13.1304206768053,-5.04493772108684,4646
"Nassir Little",9.67167155836089,-14.7455758879407,-5.07390432957977,5873
"Omer Yurtseven",6.96709188537568,-12.0545242276297,-5.08743234225405,2594
"Malachi Flynn",9.28752148561625,-14.3851068460937,-5.09758536047748,6541
"GG Jackson",8.06845468549279,-13.2162515495877,-5.14779686409494,6984
"Ryan Arcidiacono",-6.63893300101826,1.3684107610638,-5.27052223995446,922
"Noah Clowney",4.7151018424575,-10.0050725469528,-5.28997070449532,5685
"Keyonte George",10.5389131728173,-15.8401583537561,-5.30124518093883,17224
"Malaki Branham",9.81523373522297,-15.1266371298636,-5.31140339464065,15246
"Zaccharie Risacher",11.8697259057642,-17.1930955639878,-5.3233696582235,8015
"Moses Brown",7.14404019851386,-12.5519801053639,-5.40793990685006,2569
"Jonathan Mogbo",5.02953155576693,-10.6464110056463,-5.61687944987936,5399
"Kessler Edwards",10.2198073438597,-15.8545122448096,-5.63470490094984,5290
"Reed Sheppard",6.74260639531307,-12.3916143228577,-5.64900792754458,2820
"Taurean Prince",10.0777609054193,-15.7592156229576,-5.68145471753824,23082
"Greg Brown III",-0.086874273145354,-5.6070341431891,-5.69390841633445,574
"Doug McDermott",12.5580656834114,-18.2944101904499,-5.73634450703846,10895
"Amir Coffey",8.0265915900707,-13.7677880598611,-5.74119646979042,15763
"Skylar Mays",10.5591794582995,-16.3286111449059,-5.76943168660638,2583
"Jordan Hawkins",8.76089230056487,-14.5698613569391,-5.80896905637424,10307
"Stanley Umude",6.80134836501064,-12.7238893776576,-5.92254101264699,1677
"Jalen Green",10.9782612235739,-16.9219727213989,-5.94371149782501,32736
"Jaden Hardy",7.25889380892383,-13.338736457628,-6.0798426487042,10959
"Onuralp Bitim",7.31574124568432,-13.4009476573184,-6.0852064116341,1079
"Isaiah Livers",8.17790438804162,-14.2842761213795,-6.10637173333788,6877
"Xavier Moon",-8.55978384336997,2.39610749176345,-6.16367635160652,580
"Jarace Walker",6.36708679320059,-12.625645925523,-6.25855913232241,6454
"Bryce McGowens",6.09089648507403,-12.4541854285601,-6.36328894348604,7056
"Andre Jackson Jr.",8.55450826764341,-14.978650292294,-6.42414202465055,6489
"JaMychal Green",6.10288957896308,-12.6473308861754,-6.54444130721235,3411
"Austin Rivers",10.4839387560597,-17.1406126168846,-6.6566738608249,4290
"Jeff Green",9.14157416996493,-15.9006928495714,-6.75911867960645,11507
"Bones Hyland",7.49116883101907,-14.30149024176,-6.81032141074097,7607
"Julian Strawther",9.21732423635981,-16.0792833634257,-6.86195912706587,8130
"Nick Smith Jr.",6.05233493209855,-12.9158604613478,-6.86352552924924,8554
"Trey Alexander",3.00154175369986,-10.0269771664349,-7.02543541273505,495
"Jordan Nwora",9.77667998612797,-16.8538624374933,-7.07718245136533,8063
"Dariq Whitehead",6.33996136441617,-13.5801227680194,-7.24016140360323,1135
"Marques Bolden",7.49396263157048,-14.7620095814836,-7.26804694991307,493
"AJ Johnson",10.4040896530253,-17.7578181925771,-7.35372853955179,2641
"Ish Smith",7.43396761554698,-14.8021596240811,-7.36819200853409,4689
"Admiral Schofield",3.13566832400182,-10.511697763967,-7.37602943996514,2175
"Jamison Battle",8.69642784493518,-16.0742781635971,-7.37785031866189,4361
"Bub Carrington",6.06655244615728,-13.5126777039482,-7.44612525779093,10434
"Kevin McCullar Jr.",-7.84968761788974,0.361803620627972,-7.48788399726177,124
"Bryn Forbes",10.3954431800687,-17.8902823305446,-7.49483915047582,1134
"Jaylen Sims",9.30548688955237,-16.9429785994108,-7.63749170985839,459
"Usman Garuba",6.83353077587545,-14.5953030181526,-7.7617722422772,4139
"Hunter Tyson",1.44560195090328,-9.29087773018694,-7.84527577928366,1897
"Tristan Thompson",4.21241116153797,-12.0671287841408,-7.8547176226028,3532
"Seth Lundy",4.22715683415597,-12.2165061653039,-7.9893493311479,212
"Rayan Rupert",9.81770710501196,-17.9936293612513,-8.17592225623939,4566
"Wendell Moore Jr.",4.94017834774865,-13.1231530733604,-8.18297472561175,3055
"DeJon Jarreau",4.22267099961148,-12.5208659639476,-8.29819496433608,618
"Kendall Brown",-7.00282511149158,-1.52142090987078,-8.52424602136236,448
"Leonard Miller",-9.72855999738559,1.17475450835009,-8.5538054890355,358
"Justin Edwards",12.6200074663169,-21.2670212278684,-8.64701376155148,4733
"Darius Days",-0.96321262258571,-7.81861140731842,-8.78182402990413,101
"Mamadi Diakite",-2.79582892906769,-6.00733791490607,-8.80316684397376,775
"KJ Simpson",6.39311290269685,-15.2161810192749,-8.82306811657805,3425
"Johnny Davis",3.30277579012186,-12.2164595015302,-8.9136837114083,5451
"Kennedy Chandler",5.57373720407469,-14.5458452786049,-8.97210807453017,1178
"John Wall",2.18541894757985,-11.1648840352155,-8.97946508763561,3174
"Terquavion Smith",15.4116265975384,-24.5557045262155,-9.14407792867711,380
"Jordan Hall",2.28283296363381,-11.6387742007904,-9.35594123715663,340
"Nerlens Noel",-1.84445942133386,-7.54690459569709,-9.39136401703095,837
"James Wiseman",8.28708662771426,-17.7964818141716,-9.5093951864573,8216
"Serge Ibaka",1.40714374440088,-10.9325194340257,-9.52537568962487,752
"Jalen Hood-Schifino",9.16413537717623,-18.6941441067945,-9.53000872961828,1750
"Davon Reed",2.46975402734388,-12.0380277549745,-9.56827372763057,1421
"Cody Williams",3.01000169182752,-12.6602344278834,-9.65023273605589,4495
"Jamaree Bouyea",4.20400806990722,-13.9516196921184,-9.74761162221118,915
"John Butler Jr.",5.54549853220947,-15.6741686326888,-10.1286701004793,935
"Dewayne Dedmon",-1.25796186290045,-8.96443687145403,-10.2223987343545,1762
"Will Barton",4.30014299034537,-14.7165626370808,-10.4164196467354,4077
"Aleksej Pokusevski",4.96750605459981,-15.448257930035,-10.4807518754352,4593
"Pacôme Dadiet",13.1522791735791,-23.7276745363527,-10.5753953627735,453
"Damian Jones",2.08565061490101,-12.781986428676,-10.6963358137749,3098
"Jalen Bridges",4.88090976719931,-15.9360079294224,-11.0550981622231,119
"Ariel Hukporti",-0.385074647558628,-10.8270152980955,-11.2120899456541,893
"Gorgui Dieng",2.30821410359539,-14.028580704352,-11.7203666007566,1506
"Liam Robbins",-14.6513466088682,2.80225087550046,-11.8490957333678,239
"Marcus Bagley",4.73954901112632,-16.7448750512194,-12.0053260400931,1067
"Matthew Dellavedova",-2.26787572287023,-9.78027123802069,-12.0481469608909,913
"Kobe Bufkin",-5.47978613402223,-6.71822849198665,-12.1980146260089,1356
"Malik Williams",0.862342979351998,-13.1071559436517,-12.2448129642997,436
"Thanasis Antetokounmpo",6.07911270158702,-18.5233571886322,-12.4442444870452,1499
"Danny Green",4.76018629859124,-17.3068226564979,-12.5466363579067,646
"Isaac Jones",4.60373959318238,-17.3475754525059,-12.7438358593235,1281
"McKinley Wright IV",2.55686628043819,-15.5303535007137,-12.9734872202755,1370
"JD Davison",-4.1215619298871,-9.18948308319265,-13.3110450130798,790
"Mason Jones",-1.16010794572881,-12.2865979987447,-13.4467059444735,297
"Chris Livingston",-3.0490608601394,-10.4043579168391,-13.4534187769785,827
"Trent Forrest",3.32992979855312,-16.9472723557659,-13.6173425572128,2801
"Tyson Etienne",10.4629875424998,-24.0878337703218,-13.624846227822,647
"Keion Brooks Jr.",6.83416319500059,-20.5687406425223,-13.7345774475217,1391
"Spencer Jones",0.870726838175389,-14.7707851204522,-13.9000582822768,519
"Robin Lopez",0.723860172308211,-14.9606994293313,-14.2368392570231,1473
"Tristen Newton",-13.0571380870147,-1.48331966826353,-14.5404577552782,75
"Udonis Haslem",5.20926209853851,-19.7512020689564,-14.5419399704179,302
"Timmy Allen",0.847059830063833,-15.3937285391504,-14.5466687090865,517
"Udoka Azubuike",6.57107113204917,-21.3647600770582,-14.793688945009,2005
"Ibou Badji",0.6809323127165,-15.8179485365823,-15.1370162238658,922
"Nathan Mensah",0.862611072000568,-16.0515367766602,-15.1889257046596,1252
"Marcus Garrett",-5.91401468414777,-9.2998153813642,-15.213830065512,316
"Damion Baugh",4.20384802704609,-19.504802734798,-15.3009547077519,1496
"Jack McVeigh",-21.0631027979571,5.74510763204263,-15.3179951659145,191
"Jalen Slawson",12.1529064199999,-28.5182394785248,-16.3653330585249,140
"Josh Christopher",7.05020141921425,-23.7641499579272,-16.713948538713,3548
"Javonte Smart",-104.654736407897,86.7076596490674,-17.9470767588294,2
"Bronny James",3.4073918027494,-21.5837226661491,-18.1763308633997,727
